epoch;F1_score;F1_score_dil;Precision;Precision_dil;Recall;accuracy;loss;val_F1_score;val_F1_score_dil;val_Precision;val_Precision_dil;val_Recall;val_accuracy;val_loss
21;0.6627996563911438;0.7984376549720764;0.5306286811828613;0.7040213942527771;0.9597032070159912;0.9628778696060181;2.7223265171051025;0.47256743907928467;0.5160877108573914;0.6704989075660706;0.7920070290565491;0.4486786127090454;0.9642913341522217;4.693868160247803
22;0.6988542079925537;0.8396608829498291;0.5680370330810547;0.7561537027359009;0.9685329794883728;0.9691550731658936;2.518005847930908;0.7169392108917236;0.7729928493499756;0.7392253279685974;0.8557074069976807;0.7388358116149902;0.9774420857429504;2.7614927291870117
23;0.7150371074676514;0.8571860194206238;0.5865911245346069;0.7813348174095154;0.9729101657867432;0.9714124202728271;2.3494296073913574;0.6170692443847656;0.6591207981109619;0.7608848214149475;0.8828111290931702;0.5506965517997742;0.973225474357605;3.543661117553711
24;0.7063283324241638;0.8514679670333862;0.5772257447242737;0.7715561389923096;0.9741167426109314;0.9700371623039246;2.2240374088287354;0.569916844367981;0.6354739665985107;0.6703305840492249;0.8339540958404541;0.5466060042381287;0.9686787724494934;4.320058345794678
25;0.7027738690376282;0.8481918573379517;0.5714746713638306;0.7675952315330505;0.9675387144088745;0.9698926210403442;2.1196041107177734;0.08443128317594528;0.12152016162872314;0.04457391798496246;0.06534641981124878;0.9796321988105774;0.10785867273807526;16.147485733032227
26;0.6083171367645264;0.7402166724205017;0.4719802141189575;0.6311774849891663;0.9321892261505127;0.9537885189056396;2.1450369358062744;0.1909705549478531;0.22446174919605255;0.26679179072380066;0.3828987777233124;0.21324656903743744;0.9432647228240967;7.323415756225586
27;0.6617273092269897;0.8071162700653076;0.5257495045661926;0.7111161947250366;0.9657874703407288;0.9624705910682678;2.014341115951538;0.24904131889343262;0.3033023774623871;0.20210640132427216;0.2758311927318573;0.36719655990600586;0.9172767996788025;6.091018199920654
28;0.6090719699859619;0.74383944272995;0.47490420937538147;0.6401923894882202;0.9407431483268738;0.9515874981880188;2.0165445804595947;0.1523493230342865;0.2089187502861023;0.09817111492156982;0.14730872213840485;0.46413394808769226;0.8066260814666748;6.358739852905273
29;0.6376982927322388;0.7883954048156738;0.4991573691368103;0.6879592537879944;0.9596744179725647;0.9578536152839661;1.9354583024978638;0.4589907228946686;0.5900300145149231;0.33272585272789;0.470199853181839;0.8917471766471863;0.9128901958465576;2.3788516521453857
30;0.6718701720237732;0.8174278736114502;0.5367783904075623;0.7254221439361572;0.9647266864776611;0.964698851108551;1.8238773345947266;0.666452169418335;0.7811214923858643;0.5592160820960999;0.7242903709411621;0.8894044756889343;0.965568482875824;1.8441327810287476
31;0.708419144153595;0.8542042970657349;0.5788090229034424;0.7777984142303467;0.9700987339019775;0.9708132743835449;1.6874715089797974;0.5090892910957336;0.5345157980918884;0.7539049983024597;0.8438007831573486;0.44252070784568787;0.9675832986831665;4.264225482940674
32;0.7190570831298828;0.8648302555084229;0.5912269949913025;0.7910886406898499;0.9740908741950989;0.9723170399665833;1.5958324670791626;0.44738587737083435;0.45228245854377747;0.9114229679107666;0.9406938552856445;0.3200165331363678;0.9695897698402405;3.493364095687866
33;0.7062374353408813;0.8511273860931396;0.5775920748710632;0.7739606499671936;0.9689850211143494;0.9701653122901917;1.5275325775146484;0.6236466765403748;0.6971378922462463;0.5814480781555176;0.7026059031486511;0.7327795028686523;0.9661040902137756;1.8551291227340698
34;0.7091209888458252;0.8562511801719666;0.5772750377655029;0.7775036692619324;0.9716159105300903;0.9706195592880249;1.4712624549865723;0.6503779888153076;0.7524466514587402;0.6094751954078674;0.7911136746406555;0.7591848373413086;0.9684836268424988;1.954952597618103
35;0.7303112149238586;0.8804052472114563;0.5994976162910461;0.810442328453064;0.9785306453704834;0.9737561345100403;1.392021894454956;0.6870962977409363;0.7916889190673828;0.6292867064476013;0.8087091445922852;0.8056870102882385;0.9724758267402649;1.7401857376098633
36;0.7558579444885254;0.9004459381103516;0.6322875618934631;0.8432425856590271;0.9775813221931458;0.9772976636886597;1.3266762495040894;0.6831722855567932;0.7652761340141296;0.6371522545814514;0.7742357850074768;0.8012863993644714;0.9710091352462769;1.609004020690918
37;0.6329447627067566;0.7700797915458679;0.5006901025772095;0.6700055599212646;0.9536001682281494;0.9571688175201416;1.3758994340896606;0.6151829957962036;0.7460343837738037;0.48955270648002625;0.6604408621788025;0.9032103419303894;0.9557489156723022;1.530405879020691
38;0.6274087429046631;0.7699299454689026;0.48762232065200806;0.6629081964492798;0.9551330208778381;0.9567571878433228;1.4272087812423706;0.06563079357147217;0.07939803600311279;0.07082917541265488;0.10059297829866409;0.0813693180680275;0.9265597462654114;7.974149703979492
39;0.663727343082428;0.8053786754608154;0.5311590433120728;0.7163293361663818;0.9517278671264648;0.9635512232780457;1.452150821685791;0.40940308570861816;0.47916877269744873;0.3179190456867218;0.3949648439884186;0.7801503539085388;0.8751606941223145;2.9853999614715576
40;0.6832221746444702;0.8255477547645569;0.5500583052635193;0.7370302081108093;0.9669013619422913;0.9664454460144043;1.3488949537277222;0.35135650634765625;0.38439881801605225;0.3123920261859894;0.3510124981403351;0.6464073657989502;0.8253346085548401;4.382225513458252
41;0.7149630784988403;0.8571171164512634;0.58733069896698;0.7819740772247314;0.9720945358276367;0.9714058041572571;1.2604453563690186;0.6113045811653137;0.6474097967147827;0.728888988494873;0.8323519229888916;0.5549356341362;0.9726701378822327;2.5735790729522705
42;0.7230287790298462;0.8690217733383179;0.5932289361953735;0.7952646613121033;0.9760592579841614;0.9728931784629822;1.1828035116195679;0.6323342323303223;0.6522857546806335;0.8347424864768982;0.9043669104576111;0.5347455739974976;0.9759214520454407;2.0237576961517334
43;0.75284743309021;0.8961488008499146;0.6312161087989807;0.8368971943855286;0.9791781306266785;0.9770034551620483;1.1160842180252075;0.6278086304664612;0.6459411978721619;0.8580250144004822;0.9212546348571777;0.5320888161659241;0.9764771461486816;1.7924132347106934
44;0.737442672252655;0.880505383014679;0.6088600158691406;0.8114588856697083;0.9753833413124084;0.9750017523765564;1.0810465812683105;0.7355950474739075;0.7743096351623535;0.8045288920402527;0.9006633162498474;0.7083532214164734;0.9801384806632996;1.4389935731887817
45;0.7427406311035156;0.8865739107131958;0.6193574070930481;0.8224551677703857;0.9805190563201904;0.9754428267478943;1.0387463569641113;0.7376057505607605;0.7906771302223206;0.7773942947387695;0.8985843062400818;0.7334222197532654;0.9799078106880188;1.39942467212677
46;0.7571284770965576;0.9009878635406494;0.6329419612884521;0.8424480557441711;0.9799220561981201;0.9773740768432617;0.9958302974700928;0.7345845103263855;0.7976524233818054;0.7364664077758789;0.8671192526817322;0.7681323885917664;0.9784581065177917;1.3034861087799072
47;0.7497990131378174;0.893997311592102;0.6241486072540283;0.8328758478164673;0.9772521257400513;0.9766597747802734;0.9644349217414856;0.741128146648407;0.8027413487434387;0.7459360957145691;0.8741112351417542;0.7703476548194885;0.9791651964187622;1.2629436254501343
48;0.7602285146713257;0.9007368087768555;0.6373785138130188;0.8424879312515259;0.9798069000244141;0.977718710899353;0.9256289005279541;0.6749452948570251;0.7009803652763367;0.8415215015411377;0.926077663898468;0.5962356328964233;0.9783393740653992;1.6524953842163086
49;0.7580795884132385;0.8987029194831848;0.6339089274406433;0.8390634059906006;0.9796998500823975;0.9775317311286926;0.9026866555213928;0.7360571026802063;0.7876648306846619;0.7528252601623535;0.8632398247718811;0.759856641292572;0.9787531495094299;1.261544108390808
50;0.7418126463890076;0.8875471353530884;0.6159923076629639;0.822942852973938;0.9792213439941406;0.9752814769744873;0.9111785888671875;0.7179469466209412;0.7758491039276123;0.7101455330848694;0.8256990313529968;0.7635229229927063;0.9763762950897217;1.2439825534820557
51;0.7577798366546631;0.9063135981559753;0.6336326003074646;0.8499916791915894;0.981420636177063;0.977593719959259;0.8912604451179504;0.6794232726097107;0.7998141646385193;0.5823301076889038;0.7656028270721436;0.869209349155426;0.968246579170227;1.1337112188339233
52;0.7527083158493042;0.8959242701530457;0.6278149485588074;0.8368990421295166;0.9785794019699097;0.9768106341362;0.8712143898010254;0.7348664402961731;0.8008749485015869;0.730997622013092;0.8655815720558167;0.7722412943840027;0.9783395528793335;1.1946338415145874
53;0.7902460098266602;0.9294620156288147;0.6743819117546082;0.8867443203926086;0.9837914705276489;0.9816218018531799;0.8173303008079529;0.7502264976501465;0.8015578389167786;0.7832775115966797;0.8998786807060242;0.7508098483085632;0.9805324673652649;1.1873449087142944
54;0.8031250834465027;0.9399118423461914;0.6910750269889832;0.9040451049804688;0.9836289286613464;0.982951283454895;0.7755967974662781;0.7107346653938293;0.7391662001609802;0.8404693007469177;0.9239346385002136;0.6448821425437927;0.9797847270965576;1.3661397695541382
55;0.8009113073348999;0.9373000264167786;0.6889324188232422;0.9000834226608276;0.9846220016479492;0.98275226354599;0.7478569746017456;0.7105470299720764;0.7899625897407532;0.6434599161148071;0.774404764175415;0.8434228301048279;0.9736419320106506;0.96893310546875
56;0.7801636457443237;0.9200348258018494;0.661198079586029;0.8705238103866577;0.982227623462677;0.9802826046943665;0.7400746941566467;0.7242560386657715;0.7900362014770508;0.7284860014915466;0.8704105019569397;0.7527427673339844;0.9776451587677002;1.151053547859192
57;0.7802068591117859;0.9259880781173706;0.6607158184051514;0.8803611397743225;0.9833377003669739;0.9802808165550232;0.7261648178100586;0.7033413052558899;0.7773763537406921;0.6617608666419983;0.7935667037963867;0.7917934060096741;0.9744240045547485;1.105852723121643
58;0.7751176357269287;0.9138489961624146;0.6540186405181885;0.8612658381462097;0.9808549880981445;0.9796364307403564;0.7128983736038208;0.7461312413215637;0.8164895176887512;0.7353125214576721;0.8775360584259033;0.7874906063079834;0.9793261289596558;1.05186927318573
59;0.781096875667572;0.9230124354362488;0.6628127098083496;0.8757010102272034;0.9843422770500183;0.9803566336631775;0.6900135278701782;0.6693622469902039;0.7486040592193604;0.5944464206695557;0.7144572734832764;0.8477938175201416;0.9664130210876465;0.9354965686798096
60;0.8027092218399048;0.9434016346931458;0.6874735355377197;0.9069669246673584;0.9855784177780151;0.9826655983924866;0.66603684425354;0.7022035121917725;0.7328364849090576;0.8132633566856384;0.8979975581169128;0.6477348208427429;0.9789326786994934;1.2773422002792358
61;0.7773500680923462;0.9194520115852356;0.6562913060188293;0.8710312843322754;0.9831458330154419;0.9797529578208923;0.6598938703536987;0.6940741539001465;0.7789902687072754;0.6217253804206848;0.7567433714866638;0.8438543677330017;0.9710973501205444;0.8820888996124268
62;0.7819802761077881;0.918593168258667;0.6643417477607727;0.8699796795845032;0.98002690076828;0.9802511930465698;0.6561883091926575;0.7065703868865967;0.7884962558746338;0.6838696599006653;0.8422664999961853;0.7717394232749939;0.9750461578369141;1.1207337379455566
63;0.7930317521095276;0.9332554936408997;0.6746482253074646;0.8912440538406372;0.9833552241325378;0.9816843271255493;0.6355682015419006;0.6931045651435852;0.8085348606109619;0.5922104716300964;0.7689092755317688;0.8826241493225098;0.9693835973739624;0.8706743121147156
64;0.7929250001907349;0.9346065521240234;0.6773195862770081;0.8944637775421143;0.9851393103599548;0.9815760850906372;0.6160869598388672;0.7273168563842773;0.7657344341278076;0.8058249354362488;0.9043936133384705;0.6961788535118103;0.9796645045280457;1.1887017488479614
65;0.811616837978363;0.9470943808555603;0.7003185749053955;0.9139930009841919;0.9866473078727722;0.9836474061012268;0.5913041234016418;0.721550464630127;0.79334956407547;0.6704639792442322;0.7943165302276611;0.8318120837211609;0.9749917984008789;0.8723645210266113
66;0.8041294813156128;0.9412017464637756;0.6903091669082642;0.9040015339851379;0.9852639436721802;0.9827771782875061;0.579066812992096;0.7344905734062195;0.8186418414115906;0.6851099133491516;0.839102029800415;0.8299594521522522;0.9760953783988953;0.8489211201667786
67;0.7967422604560852;0.9334073662757874;0.6811947822570801;0.8925591707229614;0.9848545789718628;0.9820231199264526;0.5722804069519043;0.7258772253990173;0.8059685826301575;0.6698846220970154;0.8081290125846863;0.8400858044624329;0.9750387072563171;0.9081454277038574
68;0.8081744313240051;0.9443960189819336;0.6956051588058472;0.9098881483078003;0.9857174754142761;0.9831995368003845;0.5579019784927368;0.7180889248847961;0.759277880191803;0.8044815063476562;0.9137551784515381;0.6785356998443604;0.9791920185089111;1.2692350149154663
69;0.8015520572662354;0.9411839246749878;0.6859050989151001;0.9035494327545166;0.9855983257293701;0.9825913906097412;0.5481789708137512;0.7325782775878906;0.7957372069358826;0.732422411441803;0.8629534840583801;0.7681329846382141;0.9777935743331909;1.0275542736053467
70;0.7963645458221436;0.934112548828125;0.6809746026992798;0.8944733142852783;0.9830766320228577;0.9820182919502258;0.5400737524032593;0.7055797576904297;0.8156377673149109;0.6267136931419373;0.8121660351753235;0.8477000594139099;0.9720091819763184;0.8419339060783386
71;0.7989748120307922;0.9342186450958252;0.6855182647705078;0.8966386318206787;0.9812758564949036;0.9822773933410645;0.5343277454376221;0.6326931715011597;0.7181099057197571;0.5334327816963196;0.6530062556266785;0.8688045144081116;0.9562660455703735;0.801344096660614
72;0.690185010433197;0.8255237340927124;0.5637170076370239;0.7536811232566833;0.9520673751831055;0.9640523791313171;0.6567039489746094;0.0;0.0;0.0;0.0;0.0;0.9586320519447327;7.252725601196289
73;0.5614908337593079;0.6831896901130676;0.43844783306121826;0.5828302502632141;0.8966072797775269;0.9419043660163879;1.3071330785751343;0.0;0.0;0.0;0.0;0.0;0.9586320519447327;7.813289642333984
74;0.6200277209281921;0.756004273891449;0.4901808202266693;0.6579653024673462;0.9353368282318115;0.9558040499687195;1.2316619157791138;0.35111403465270996;0.46335089206695557;0.22854773700237274;0.32339081168174744;0.9439723491668701;0.8476600050926208;1.4021186828613281
75;0.6457237601280212;0.7849124670028687;0.5132532119750977;0.6895126700401306;0.945995032787323;0.9608924984931946;1.0313506126403809;0.694584846496582;0.7730734348297119;0.650603711605072;0.7878048419952393;0.7958767414093018;0.9728789925575256;1.1222188472747803
76;0.63275545835495;0.7675428986549377;0.5048947334289551;0.6754357218742371;0.9390645623207092;0.9578166604042053;0.9873453974723816;0.29028230905532837;0.3733184039592743;0.1881067156791687;0.25576210021972656;0.9149933457374573;0.7949461936950684;1.273667335510254
77;0.6312724947929382;0.7777184844017029;0.4945778250694275;0.6748979091644287;0.9574610590934753;0.9574962854385376;0.9561539888381958;0.6358845829963684;0.7593432068824768;0.5226570963859558;0.6921805739402771;0.8845570683479309;0.9605156779289246;1.056041955947876
78;0.6342916488647461;0.7777108550071716;0.4982008934020996;0.6762252449989319;0.9612928032875061;0.9569891691207886;0.881547212600708;0.6444336771965027;0.7578474879264832;0.5400912165641785;0.6993368268013;0.8734011054039001;0.9621198177337646;0.924919605255127
79;0.6842510104179382;0.8295409679412842;0.5509292483329773;0.7416486740112305;0.9671175479888916;0.9667547941207886;0.7847098112106323;0.7308230996131897;0.7722190022468567;0.8095561861991882;0.9130545258522034;0.6987528204917908;0.9799246191978455;1.1153852939605713
80;0.6783677339553833;0.81840580701828;0.5443364381790161;0.7280211448669434;0.9660772681236267;0.9653981924057007;0.7332677245140076;0.7236581444740295;0.7609995007514954;0.7984528541564941;0.890193521976471;0.6955609321594238;0.979598879814148;1.0142583847045898
81;0.6522060632705688;0.786799967288971;0.518872082233429;0.6887786984443665;0.9558910727500916;0.9613814949989319;0.7480194568634033;0.45305249094963074;0.5186311602592468;0.4282958209514618;0.5337961912155151;0.5576084852218628;0.9467632174491882;2.203605890274048
82;0.6753206253051758;0.8172958493232727;0.5423018932342529;0.73014235496521;0.9542057514190674;0.9657161235809326;0.770453691482544;0.7063701152801514;0.7648759484291077;0.6928222179412842;0.8012272715568542;0.7694082856178284;0.9755299091339111;0.9836723208427429
83;0.6922677159309387;0.8345473408699036;0.5592005252838135;0.7498306035995483;0.9677852988243103;0.9679814577102661;0.7062878012657166;0.7290892601013184;0.7761675715446472;0.7709121108055115;0.8757908344268799;0.7267780303955078;0.9790547490119934;0.9467626214027405
84;0.7147114276885986;0.8557021021842957;0.5848288536071777;0.7779360413551331;0.9739949703216553;0.9712333679199219;0.6519820690155029;0.7220825552940369;0.7541990280151367;0.8177051544189453;0.9000129699707031;0.6795267462730408;0.979581892490387;1.0193876028060913
85;0.7415863871574402;0.8829544186592102;0.6152506470680237;0.8162919282913208;0.9773701429367065;0.975424587726593;0.6055667996406555;0.6867935657501221;0.7108210921287537;0.8471103310585022;0.9207102656364441;0.6096740961074829;0.9780393838882446;1.100023865699768
86;0.7466145753860474;0.8902972340583801;0.6205196380615234;0.8261486291885376;0.978968620300293;0.9759514331817627;0.5749373435974121;0.6199665665626526;0.6310011744499207;0.9033594131469727;0.9505823254585266;0.49057653546333313;0.9761958718299866;1.2547109127044678
87;0.7557693123817444;0.8998215198516846;0.6300196647644043;0.8394545316696167;0.9798214435577393;0.9772918820381165;0.5478473901748657;0.5000877976417542;0.5039207339286804;0.9448142051696777;0.971095085144043;0.3578462302684784;0.9722682237625122;1.59050714969635
88;0.7651365995407104;0.9067847728729248;0.6425542235374451;0.8520671129226685;0.9804965257644653;0.9783608913421631;0.527874767780304;0.569084644317627;0.5744008421897888;0.9324313998222351;0.960260808467865;0.4288462698459625;0.9745491743087769;1.3449007272720337
89;0.7751781940460205;0.9155994057655334;0.6536385416984558;0.8635921478271484;0.9817673563957214;0.9796949625015259;0.5109329223632812;0.6726815104484558;0.697195291519165;0.8651984333992004;0.9459681510925293;0.5771186947822571;0.9781004190444946;1.2244293689727783
90;0.7639963030815125;0.9050915837287903;0.6413754820823669;0.8502922654151917;0.9777810573577881;0.9783979654312134;0.515433669090271;0.6377412676811218;0.6705589890480042;0.8024193644523621;0.9012265205383301;0.5581920742988586;0.9752232432365417;1.6367954015731812
91;0.7135215401649475;0.8549115061759949;0.5836185812950134;0.7757853865623474;0.9718498587608337;0.9714741706848145;0.5586718320846558;0.1727948933839798;0.18849754333496094;0.6309759616851807;0.7844908237457275;0.12548784911632538;0.9598692059516907;6.15359354019165
92;0.7074750065803528;0.8504472374916077;0.5752833485603333;0.7693497538566589;0.9707550406455994;0.9706274271011353;0.5926634669303894;0.42171791195869446;0.4654771089553833;0.6426153182983398;0.838289737701416;0.3517663776874542;0.9643920063972473;4.735039234161377
93;0.6908061504364014;0.8233644962310791;0.5589427947998047;0.7363514304161072;0.9644493460655212;0.9671554565429688;0.5938588976860046;0.49797382950782776;0.621691882610321;0.36625194549560547;0.5003864765167236;0.9196906089782715;0.9160937070846558;0.8736588954925537
94;0.6906476616859436;0.8332818746566772;0.5549526214599609;0.7441502213478088;0.97458815574646;0.9671350121498108;0.5690980553627014;0.6465638875961304;0.7532066702842712;0.5349097847938538;0.6814952492713928;0.8916390538215637;0.961641252040863;0.6994073987007141
95;0.7526964545249939;0.8927447199821472;0.6279599666595459;0.8292005658149719;0.9800165891647339;0.9769202470779419;0.50648033618927;0.7067455649375916;0.795609712600708;0.6261670589447021;0.7688756585121155;0.8619521260261536;0.9725987315177917;0.665410578250885
96;0.7823583483695984;0.9213964939117432;0.6633068323135376;0.8729848861694336;0.983128011226654;0.9805048704147339;0.470187783241272;0.7386427521705627;0.8023915886878967;0.7244217991828918;0.8504864573478699;0.7880803942680359;0.9787867665290833;0.754652202129364
97;0.7818044424057007;0.9212759733200073;0.663769006729126;0.8733677268028259;0.9828999638557434;0.9804532527923584;0.4569307863712311;0.7475916743278503;0.797691822052002;0.765848696231842;0.8733136057853699;0.7610135078430176;0.9803317189216614;0.78151535987854
98;0.7857229709625244;0.9237738847732544;0.669157862663269;0.8783624768257141;0.982859194278717;0.9808809161186218;0.44405806064605713;0.7315611839294434;0.7965396046638489;0.701566755771637;0.8214614391326904;0.8063885569572449;0.977724015712738;0.6856768131256104
99;0.7905540466308594;0.930558443069458;0.6727493405342102;0.887107253074646;0.983709454536438;0.9814262390136719;0.4319159686565399;0.7464527487754822;0.7936810851097107;0.8032503724098206;0.9175599217414856;0.7128641605377197;0.9815754890441895;0.894378125667572
